"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097090","GO:0097090","presynaptic membrane organization","3/379","12/28928",0.25,19.0817941952507,7.21836584322569,0.000449560767972023,0.00423085480250807,0.00271802025026479,"Nlgn3/Apoe/Cntn2",3
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation","3/379","12/28928",0.25,19.0817941952507,7.21836584322569,0.000449560767972023,0.00423085480250807,0.00271802025026479,"Cryab/Apoe/Clu",3
"GO:1990416","GO:1990416","cellular response to brain-derived neurotrophic factor stimulus","3/379","12/28928",0.25,19.0817941952507,7.21836584322569,0.000449560767972023,0.00423085480250807,0.00271802025026479,"Ntrk2/Gria1/Tmem108",3
"GO:1905330","GO:1905330","regulation of morphogenesis of an epithelium","6/379","75/28928",0.08,6.10617414248021,5.10160251794873,0.000457289464030111,0.00429352622874046,0.00275828213907072,"Pdgfra/Bmp7/Etv5/Lhx1/Sox8/Bmp4",6
"GO:0071559","GO:0071559","response to transforming growth factor beta","12/379","288/28928",0.0416666666666667,3.18029903254178,4.28451484210854,0.000458327339755117,0.00429352622874046,0.00275828213907072,"Lrp1/Chst11/Zfp36l2/Spry1/Adam9/Sox6/Stat3/Itgb8/Cav1/Dab2/Cav2/Fyn",12
"GO:0006883","GO:0006883","intracellular sodium ion homeostasis","4/379","28/28928",0.142857142857143,10.9038823972861,6.04103596782245,0.000462966961705328,0.00431714043237806,0.00277345256837565,"Atp1b2/Slc1a3/Atp1a2/Atp1b1",4
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation","4/379","28/28928",0.142857142857143,10.9038823972861,6.04103596782245,0.000462966961705328,0.00431714043237806,0.00277345256837565,"Ptprz1/Ptprj/Ptprt/Dusp6",4
"GO:0051924","GO:0051924","regulation of calcium ion transport","12/379","289/28928",0.041522491349481,3.16929453761949,4.27035885287611,0.000472668921530498,0.00439754761469585,0.00282510840626376,"Plpp4/P2rx7/Cav1/Atp1a2/Atp1b1/Adcyap1r1/Dbi/Ehd3/Plp1/Cacna2d1/Fyn/Bmp4",12
"GO:0031400","GO:0031400","negative regulation of protein modification process","15/379","420/28928",0.0357142857142857,2.72597059932152,4.10535309604053,0.000483195303005418,0.00448524113837603,0.00288144519499934,"Adgrb1/Spry4/Spry1/Plpp3/Ptprj/Cav1/Dbi/Pid1/Sirt2/Igfbp3/Prkca/Ptprt/Apoe/Dusp6/Fyn",15
"GO:0016053","GO:0016053","organic acid biosynthetic process","13/379","332/28928",0.0391566265060241,2.98871475347299,4.19918246024054,0.000484928571093616,0.00448689570867264,0.00288250813754443,"Abhd2/Gatm/Qki/Slc1a3/Cdo1/Acss1/Sirt2/Scd1/Scd2/Plp1/Degs1/Fa2h/Ugdh",13
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","5/379","50/28928",0.1,7.63271767810026,5.40840008004541,0.000490867337792731,0.00448689570867264,0.00288250813754443,"P2rx7/Adam9/Timp2/Timp4/Apoe",5
"GO:0007628","GO:0007628","adult walking behavior","5/379","50/28928",0.1,7.63271767810026,5.40840008004541,0.000490867337792731,0.00448689570867264,0.00288250813754443,"Kcnj10/Pcdh15/Npc1/Cntn2/Pmp22",5
"GO:0099633","GO:0099633","protein localization to postsynaptic specialization membrane","5/379","50/28928",0.1,7.63271767810026,5.40840008004541,0.000490867337792731,0.00448689570867264,0.00288250813754443,"Neto1/C1ql2/Nrxn3/Olfm2/Tmem108",5
"GO:0099645","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","5/379","50/28928",0.1,7.63271767810026,5.40840008004541,0.000490867337792731,0.00448689570867264,0.00288250813754443,"Neto1/C1ql2/Nrxn3/Olfm2/Tmem108",5
"GO:0050805","GO:0050805","negative regulation of synaptic transmission","6/379","76/28928",0.0789473684210526,6.02582974586863,5.05478233726842,0.000491081100875583,0.00448689570867264,0.00288250813754443,"Tnr/Adora1/Slc6a1/Grik3/Pcdh17/Gria1",6
"GO:1903539","GO:1903539","protein localization to postsynaptic membrane","6/379","76/28928",0.0789473684210526,6.02582974586863,5.05478233726842,0.000491081100875583,0.00448689570867264,0.00288250813754443,"Neto1/C1ql2/Zdhhc2/Nrxn3/Olfm2/Tmem108",6
"GO:0016055","GO:0016055","Wnt signaling pathway","16/379","467/28928",0.0342612419700214,2.61506387258253,4.05414163990713,0.000497504563120256,0.00453541631927303,0.00291367914395403,"Lrp1/Sulf2/Sox10/Plpp3/Ednrb/Cav1/Sox2/Sema5a/Ndrg2/Gpc5/Dab2/Apoe/Fzd9/Shisa6/Celsr3/Lypd6",16
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","13/379","333/28928",0.039039039039039,2.9797396340932,4.1865954437684,0.000498786438579897,0.00453695253842206,0.00291466605438958,"Lrp1/Pdgfra/Spry4/Gpnmb/Spry1/Cav1/Ndrg2/Prkca/Dab2/Apoe/Dusp6/Bmp4/Dusp15",13
"GO:0030204","GO:0030204","chondroitin sulfate metabolic process","4/379","29/28928",0.137931034482759,10.5278864525521,5.91466316240442,0.000531527628995084,0.0048132779736777,0.00309218529429421,"Xylt1/Chst11/Arsb/Ugdh",4
"GO:0034367","GO:0034367","protein-containing complex remodeling","4/379","29/28928",0.137931034482759,10.5278864525521,5.91466316240442,0.000531527628995084,0.0048132779736777,0.00309218529429421,"Abcg1/Lcat/Pla2g7/Apoe",4
"GO:0007266","GO:0007266","Rho protein signal transduction","8/379","140/28928",0.0571428571428571,4.36155295891444,4.59382112929786,0.000536729638864488,0.00484960815603722,0.00311552482636476,"Dock10/Rhoj/Cdc42ep1/Rit2/Arhgef3/Apoe/Tns3/Dock9",8
"GO:0042326","GO:0042326","negative regulation of phosphorylation","13/379","337/28928",0.0385756676557863,2.94437180460841,4.13671351201125,0.00055762300813745,0.00502724282778785,0.00322964234102896,"Spry4/Spry1/Plpp3/Ptprj/Cav1/Pid1/Sirt2/Igfbp3/Prkca/Ptprt/Atxn1/Apoe/Dusp6",13
"GO:0021675","GO:0021675","nerve development","7/379","108/28928",0.0648148148148148,4.94713182839832,4.73502605848607,0.000562729170016469,0.00506207807465146,0.00325202148444512,"Sulf2/Serpine2/Slc1a3/Nkx2-2/Erbb3/Kcna1/Kcna2",7
"GO:0021527","GO:0021527","spinal cord association neuron differentiation","3/379","13/28928",0.230769230769231,17.6139638725391,6.90333886315732,0.000578763750343941,0.00514948096648812,0.00330817156310131,"Ascl1/Lhx1/Gsx1",3
"GO:0034374","GO:0034374","low-density lipoprotein particle remodeling","3/379","13/28928",0.230769230769231,17.6139638725391,6.90333886315732,0.000578763750343941,0.00514948096648812,0.00330817156310131,"Abcg1/Pla2g7/Apoe",3
"GO:0044857","GO:0044857","plasma membrane raft organization","3/379","13/28928",0.230769230769231,17.6139638725391,6.90333886315732,0.000578763750343941,0.00514948096648812,0.00330817156310131,"Cav1/Cav2/Fa2h",3
"GO:0070444","GO:0070444","oligodendrocyte progenitor proliferation","3/379","13/28928",0.230769230769231,17.6139638725391,6.90333886315732,0.000578763750343941,0.00514948096648812,0.00330817156310131,"Ptprz1/Sirt2/Trf",3
"GO:1905048","GO:1905048","regulation of metallopeptidase activity","3/379","13/28928",0.230769230769231,17.6139638725391,6.90333886315732,0.000578763750343941,0.00514948096648812,0.00330817156310131,"Antxr1/Stat3/Timp2",3
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","11/379","255/28928",0.0431372549019608,3.29254488074913,4.23669521112353,0.000588481091969307,0.00521894520171939,0.00335279734366835,"Sulf2/Sox10/Cav1/Sox2/Sema5a/Gpc5/Dab2/Apoe/Fzd9/Shisa6/Lypd6",11
"GO:0009259","GO:0009259","ribonucleotide metabolic process","14/379","383/28928",0.0365535248041775,2.79002734969722,4.06321574179577,0.000589132464488569,0.00521894520171939,0.00335279734366835,"P2rx7/Gucy1a1/Ampd3/Stat3/Atp1a2/Atp1b1/Nt5e/Pde7b/Ak5/Pid1/Aldoc/Gucy2f/Slc4a4/Rhoq",14
"GO:0032835","GO:0032835","glomerulus development","6/379","79/28928",0.0759493670886076,5.79700076817742,4.91919234589798,0.000604224573195908,0.00531795925652986,0.00341640676034608,"Sulf2/Pdgfra/Ednrb/Bmp7/Lhx1/Bmp4",6
"GO:0062237","GO:0062237","protein localization to postsynapse","6/379","79/28928",0.0759493670886076,5.79700076817742,4.91919234589798,0.000604224573195908,0.00531795925652986,0.00341640676034608,"Neto1/C1ql2/Zdhhc2/Nrxn3/Olfm2/Tmem108",6
"GO:0140115","GO:0140115","export across plasma membrane","6/379","79/28928",0.0759493670886076,5.79700076817742,4.91919234589798,0.000604224573195908,0.00531795925652986,0.00341640676034608,"Atp1b2/Atp1a2/Atp1b1/Kcnip1/Slc4a4/Kcna2",6
"GO:0003018","GO:0003018","vascular process in circulatory system","11/379","256/28928",0.04296875,3.27968337730871,4.22125291605025,0.000607853226177109,0.00532688579929402,0.00342214142275602,"Lrp1/Ddah1/Adora1/Ednrb/Gucy1a1/Ptprj/Cav1/Atp1a2/Mmp2/Mfsd2a/Apoe",11
"GO:0097529","GO:0097529","myeloid leukocyte migration","11/379","256/28928",0.04296875,3.27968337730871,4.22125291605025,0.000607853226177109,0.00532688579929402,0.00342214142275602,"Prex1/Ednrb/Ptprj/Cd81/Mmp2/Pde4b/Pik3r1/Prkca/Pla2g7/Wdr1/Cnn2",11
"GO:0007015","GO:0007015","actin filament organization","16/379","476/28928",0.0336134453781513,2.56561938759673,3.96834223780818,0.000610480796648843,0.00533843185910737,0.00342955893667421,"Pcdh15/Prex1/Hip1/Pstpip2/Rhoj/Fchsd2/Cdc42ep1/Frmd7/Sema5a/Sorbs3/Pik3r1/Trf/Tagln2/Wdr1/Cnn2/Rhoq",16
"GO:0046486","GO:0046486","glycerolipid metabolic process","14/379","385/28928",0.0363636363636364,2.77553370112737,4.04096722904216,0.000619845593946922,0.00540871690649616,0.00347471203008226,"Cpt1a/Abhd2/Cav1/Abhd4/Dbi/Mfsd2a/Pik3r1/Serinc5/Lcat/Mtmr10/Scd1/Pla2g7/Apoe/Pgp",14
"GO:0008361","GO:0008361","regulation of cell size","10/379","217/28928",0.0460829493087558,3.51738141847938,4.28874852831496,0.000623733341246817,0.0054310114649162,0.00348903468214313,"Lrp1/Dscam/Tnr/P2rx7/Slc12a4/Sema5a/Omg/Aqp4/Apoe/Prkg2",10
"GO:0048608","GO:0048608","reproductive structure development","14/379","386/28928",0.0362694300518135,2.76834319931098,4.02989620475338,0.000635704790517655,0.00552344780673656,0.00354841839079207,"Serpine2/Ptprn/Pdgfra/Itgav/Bmp7/Sox2/Gfra1/Mmp2/Nhlh2/Lhx1/Sox8/Tnc/Tlr3/Bmp4",14
"GO:0043407","GO:0043407","negative regulation of MAP kinase activity","5/379","53/28928",0.0943396226415094,7.20067705481157,5.20585303781557,0.000643866267795788,0.00558153376812569,0.00358573444787306,"Spry4/Spry1/Ptprj/Cav1/Apoe",5
"GO:0046847","GO:0046847","filopodium assembly","6/379","80/28928",0.075,5.7245382585752,4.87553593201087,0.000646112019197574,0.00558153376812569,0.00358573444787306,"Ttyh1/Plppr5/Pik3r1/Dnm3/Rhoq/Ppp1r16b",6
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","8/379","144/28928",0.0555555555555556,4.2403987100557,4.49138181376856,0.000646499126025847,0.00558153376812569,0.00358573444787306,"Cspg5/Prex1/Rin2/Ptprj/Ptn/Rsu1/Dab2/Lims2",8
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","7/379","111/28928",0.0630630630630631,4.81342556276593,4.63797317120283,0.000662952090042852,0.00571147942267362,0.00366921519514092,"Sulf2/Zfp36l2/Spry4/Spry1/Fgfrl1/Lhx1/Nr4a1",7
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","14/379","388/28928",0.0360824742268041,2.75407338900525,4.0078595219505,0.000668457662112137,0.0057346631012778,0.0036841090430424,"Spry4/Spry1/Plpp3/Stat3/Ptprj/Cav1/Pid1/Sirt2/Igfbp3/Prkca/Ptprt/Atxn1/Apoe/Dusp6",14
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","14/379","388/28928",0.0360824742268041,2.75407338900525,4.0078595219505,0.000668457662112137,0.0057346631012778,0.0036841090430424,"Spry4/Spry1/Plpp3/Stat3/Ptprj/Cav1/Pid1/Sirt2/Igfbp3/Prkca/Ptprt/Atxn1/Apoe/Dusp6",14
"GO:0060004","GO:0060004","reflex","4/379","31/28928",0.129032258064516,9.84866797174227,5.67947536114105,0.000689784311377525,0.00590519132114163,0.00379366117292328,"Pcdh15/Ascl1/Slc1a1/Pmp22",4
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","7/379","112/28928",0.0625,4.77044854881266,4.60639350201964,0.000699331691868695,0.005947556505021,0.00382087775989338,"Stat3/Npc1/Dbi/Mfsd2a/Timp2/Sirt2/Timp4",7
"GO:0006687","GO:0006687","glycosphingolipid metabolic process","5/379","54/28928",0.0925925925925926,7.06733118342617,5.14182104832505,0.000702030596052786,0.005947556505021,0.00382087775989338,"Gm2a/Itgb8/Ugt8a/Neu4/Fa2h",5
"GO:0014037","GO:0014037","Schwann cell differentiation","5/379","54/28928",0.0925925925925926,7.06733118342617,5.14182104832505,0.000702030596052786,0.005947556505021,0.00382087775989338,"Ntrk2/Sirt2/Erbb3/Fa2h/Pmp22",5
"GO:0050974","GO:0050974","detection of mechanical stimulus involved in sensory perception","5/379","54/28928",0.0925925925925926,7.06733118342617,5.14182104832505,0.000702030596052786,0.005947556505021,0.00382087775989338,"Serpine2/Pcdh15/Sox2/Kcna1/Fyn",5
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","5/379","54/28928",0.0925925925925926,7.06733118342617,5.14182104832505,0.000702030596052786,0.005947556505021,0.00382087775989338,"Sema3d/Sema5b/Ncam1/Sema5a/Plxnb3",5
"GO:0006470","GO:0006470","protein dephosphorylation","8/379","146/28928",0.0547945205479452,4.18231105649329,4.44154865188636,0.000707801750036227,0.00595928126321823,0.00382841007468486,"Ptprz1/Eya1/Ptprj/Nceh1/Ptprt/Ptpre/Dusp6/Dusp15",8
"GO:0008360","GO:0008360","regulation of cell shape","8/379","146/28928",0.0547945205479452,4.18231105649329,4.44154865188636,0.000707801750036227,0.00595928126321823,0.00382841007468486,"Rhoj/Cdc42ep1/Ptn/S100b/Wdr1/Plxnb3/Fyn/Rhoq",8
"GO:0050773","GO:0050773","regulation of dendrite development","8/379","146/28928",0.0547945205479452,4.18231105649329,4.44154865188636,0.000707801750036227,0.00595928126321823,0.00382841007468486,"Ptprz1/Prex1/Bmp7/Ntrk2/Ptn/Chrna3/Mfsd2a/Reln",8
"GO:0061458","GO:0061458","reproductive system development","14/379","391/28928",0.0358056265984655,2.73294239113564,3.97506467496012,0.000720262950116631,0.00605169385922736,0.00388777852835607,"Serpine2/Ptprn/Pdgfra/Itgav/Bmp7/Sox2/Gfra1/Mmp2/Nhlh2/Lhx1/Sox8/Tnc/Tlr3/Bmp4",14
"GO:0002087","GO:0002087","regulation of respiratory gaseous exchange by nervous system process","3/379","14/28928",0.214285714285714,16.3558235959291,6.62153831459547,0.000729472601933579,0.0060913951903265,0.00391328378129597,"Adora1/Nlgn3/Atp1a2",3
"GO:0045161","GO:0045161","neuronal ion channel clustering","3/379","14/28928",0.214285714285714,16.3558235959291,6.62153831459547,0.000729472601933579,0.0060913951903265,0.00391328378129597,"Cntn2/Nfasc/Pmp22",3
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation","3/379","14/28928",0.214285714285714,16.3558235959291,6.62153831459547,0.000729472601933579,0.0060913951903265,0.00391328378129597,"Adora1/Ptn/Apoe",3
"GO:0030323","GO:0030323","respiratory tube development","11/379","262/28928",0.0419847328244275,3.20457612439324,4.13017115775159,0.000735586662714258,0.00611473148059809,0.00392827567122956,"Epas1/Ascl1/Pdgfra/Spry1/Traf4/Sox2/Atxn1/Tns3/Sparc/Tnc/Bmp4",11
"GO:0001657","GO:0001657","ureteric bud development","7/379","113/28928",0.0619469026548673,4.72823218997361,4.57518557372988,0.000737274290636361,0.00611473148059809,0.00392827567122956,"Spry1/Eya1/Bmp7/Vcan/Lhx1/Sox8/Bmp4",7
"GO:0051952","GO:0051952","regulation of amine transport","7/379","113/28928",0.0619469026548673,4.72823218997361,4.57518557372988,0.000737274290636361,0.00611473148059809,0.00392827567122956,"Slc38a3/Adora1/P2rx7/Slc6a1/Chrna4/Chrna3/Kcna2",7
"GO:0019693","GO:0019693","ribose phosphate metabolic process","14/379","392/28928",0.0357142857142857,2.72597059932152,3.96420158987972,0.000738269420479572,0.00611473148059809,0.00392827567122956,"P2rx7/Gucy1a1/Ampd3/Stat3/Atp1a2/Atp1b1/Nt5e/Pde7b/Ak5/Pid1/Aldoc/Gucy2f/Slc4a4/Rhoq",14
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","13/379","348/28928",0.0373563218390805,2.85130258089952,4.0032413028845,0.000750494695287189,0.00620337907362129,0.00398522538097414,"Rab31/Stat3/Ptprj/Cav1/Pid1/Pik3r1/Gria1/Prkca/Ptpre/Nr4a1/Cav2/Anxa5/Rhoq",13
"GO:0045766","GO:0045766","positive regulation of angiogenesis","9/379","184/28928",0.0489130434782609,3.73339451646209,4.28561822966181,0.000757959289837839,0.00625239697588905,0.00401671586155275,"Ddah1/S100a1/F3/Stat3/Itgb8/Sash1/Sema5a/Prkca/Tlr3",9
"GO:0001706","GO:0001706","endoderm formation","5/379","55/28928",0.0909090909090909,6.93883425281842,5.07940037275437,0.000764034406531086,0.00628977819518015,0.00404073060934144,"Itgav/Mmp15/Sox2/Mmp2/Lhx1",5
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system","6/379","83/28928",0.072289156626506,5.51762723718091,4.74886714818572,0.000785379948798164,0.00645246631321072,0.00414524603705652,"Adora1/Nlgn3/Chst11/Chrna4/Atp1a2/Traf4",6
"GO:0021517","GO:0021517","ventral spinal cord development","5/379","56/28928",0.0892857142857143,6.81492649830381,5.01852002011419,0.000830035116003982,0.00679195401147837,0.00436334249313444,"Olig2/Ascl1/Nkx2-2/Reln/Lhx1",5
"GO:0035094","GO:0035094","response to nicotine","5/379","56/28928",0.0892857142857143,6.81492649830381,5.01852002011419,0.000830035116003982,0.00679195401147837,0.00436334249313444,"Chrna4/Atp1a2/Chrna3/Mmp2/B2m",5
"GO:1904018","GO:1904018","positive regulation of vasculature development","9/379","187/28928",0.0481283422459893,3.67350048678622,4.22596587643332,0.00085009157307939,0.00694213058176055,0.00445982015029732,"Ddah1/S100a1/F3/Stat3/Itgb8/Sash1/Sema5a/Prkca/Tlr3",9
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","10/379","226/28928",0.0442477876106195,3.37730870712401,4.13389625230019,0.000851957555387718,0.0069434540764099,0.00446067040052475,"Abhd2/Gatm/Qki/Acss1/Sirt2/Scd1/Scd2/Plp1/Degs1/Fa2h",10
"GO:0030301","GO:0030301","cholesterol transport","7/379","116/28928",0.0603448275862069,4.60595032299154,4.48371380107308,0.000860956934978132,0.00700279343320536,0.00449879167410571,"Lrp1/Cav1/Npc1/Abcg1/Lcat/Apoe/Soat1",7
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","4/379","33/28928",0.121212121212121,9.2517790037579,5.46473442982721,0.000878760973768526,0.00703955309066434,0.00452240711307258,"Lrp1/Cav1/Abcg1/Apoe",4
"GO:0022011","GO:0022011","myelination in peripheral nervous system","4/379","33/28928",0.121212121212121,9.2517790037579,5.46473442982721,0.000878760973768526,0.00703955309066434,0.00452240711307258,"Ntrk2/Sirt2/Fa2h/Pmp22",4
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","4/379","33/28928",0.121212121212121,9.2517790037579,5.46473442982721,0.000878760973768526,0.00703955309066434,0.00452240711307258,"Ntrk2/Sirt2/Fa2h/Pmp22",4
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","4/379","33/28928",0.121212121212121,9.2517790037579,5.46473442982721,0.000878760973768526,0.00703955309066434,0.00452240711307258,"Bmp7/Mmp2/Tnc/Bmp4",4
"GO:0072574","GO:0072574","hepatocyte proliferation","4/379","33/28928",0.121212121212121,9.2517790037579,5.46473442982721,0.000878760973768526,0.00703955309066434,0.00452240711307258,"Sulf2/Ptn/Lims2/Tgfa",4
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","4/379","33/28928",0.121212121212121,9.2517790037579,5.46473442982721,0.000878760973768526,0.00703955309066434,0.00452240711307258,"Sulf2/Ptn/Lims2/Tgfa",4
"GO:1990000","GO:1990000","amyloid fibril formation","4/379","33/28928",0.121212121212121,9.2517790037579,5.46473442982721,0.000878760973768526,0.00703955309066434,0.00452240711307258,"Cryab/Apoe/Clu/B2m",4
"GO:0006665","GO:0006665","sphingolipid metabolic process","8/379","151/28928",0.0529801324503311,4.04382393541736,4.32076946946817,0.000881716533181875,0.00703955309066434,0.00452240711307258,"P2rx7/Gm2a/Plpp3/Itgb8/Ugt8a/Neu4/Degs1/Fa2h",8
"GO:0051099","GO:0051099","positive regulation of binding","8/379","151/28928",0.0529801324503311,4.04382393541736,4.32076946946817,0.000881716533181875,0.00703955309066434,0.00452240711307258,"Lrp1/Spon1/Sirt2/Apoe/Tns3/Neurod1/B2m/Bmp4",8
"GO:0007596","GO:0007596","blood coagulation","9/379","188/28928",0.0478723404255319,3.65396059057991,4.20635443982407,0.000882751320080854,0.00703955309066434,0.00452240711307258,"Serpine2/Pdgfra/F3/Rasa3/Ptprj/Cav1/Prkca/Apoe/Anxa5",9
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","6/379","85/28928",0.0705882352941176,5.38780071395313,4.66779736844404,0.000890367590217931,0.0070726080509514,0.00454364255026571,"Atp1b2/Nlgn3/Scn1b/Atp1b1/Ehd3/Reln",6
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","6/379","85/28928",0.0705882352941176,5.38780071395313,4.66779736844404,0.000890367590217931,0.0070726080509514,0.00454364255026571,"Dock10/Rit2/Arhgef3/Apoe/Tns3/Dock9",6
"GO:0060251","GO:0060251","regulation of glial cell proliferation","5/379","57/28928",0.087719298245614,6.69536638429848,4.95911334430771,0.000900192082188468,0.00708339825348535,0.00455057448018549,"Sox10/Ptn/Etv5/Atxn1/Pmp22",5
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway","3/379","15/28928",0.2,15.2654353562005,6.36736775819119,0.000903013126977133,0.00708339825348535,0.00455057448018549,"Grm5/Grik3/Fyn",3
"GO:0034375","GO:0034375","high-density lipoprotein particle remodeling","3/379","15/28928",0.2,15.2654353562005,6.36736775819119,0.000903013126977133,0.00708339825348535,0.00455057448018549,"Abcg1/Lcat/Apoe",3
"GO:0098970","GO:0098970","postsynaptic neurotransmitter receptor diffusion trapping","3/379","15/28928",0.2,15.2654353562005,6.36736775819119,0.000903013126977133,0.00708339825348535,0.00455057448018549,"Cacng4/Zdhhc2/Shisa6",3
"GO:0099628","GO:0099628","neurotransmitter receptor diffusion trapping","3/379","15/28928",0.2,15.2654353562005,6.36736775819119,0.000903013126977133,0.00708339825348535,0.00455057448018549,"Cacng4/Zdhhc2/Shisa6",3
"GO:2000310","GO:2000310","regulation of NMDA receptor activity","3/379","15/28928",0.2,15.2654353562005,6.36736775819119,0.000903013126977133,0.00708339825348535,0.00455057448018549,"Nlgn3/Slc6a9/Reln",3
"GO:0072163","GO:0072163","mesonephric epithelium development","7/379","117/28928",0.0598290598290598,4.56658322621383,4.4539155671821,0.000905632022102053,0.00708339825348535,0.00455057448018549,"Spry1/Eya1/Bmp7/Vcan/Lhx1/Sox8/Bmp4",7
"GO:0072164","GO:0072164","mesonephric tubule development","7/379","117/28928",0.0598290598290598,4.56658322621383,4.4539155671821,0.000905632022102053,0.00708339825348535,0.00455057448018549,"Spry1/Eya1/Bmp7/Vcan/Lhx1/Sox8/Bmp4",7
"GO:0048705","GO:0048705","skeletal system morphogenesis","11/379","269/28928",0.0408921933085502,3.12118566762464,4.02717182945989,0.000912036486487281,0.0071198250621373,0.00457397608770694,"Pdgfra/Chst11/P2rx7/Eya1/Prrx1/Sox6/Bmp7/Mmp16/Mmp2/Lhx1/Bmp4",11
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","12/379","312/28928",0.0384615384615385,2.93566064542318,3.96075433561009,0.00092344514634052,0.00719510319567423,0.00462233688024328,"Sulf2/Sox10/Ednrb/Cav1/Sox2/Sema5a/Gpc5/Dab2/Apoe/Fzd9/Shisa6/Lypd6",12
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","11/379","270/28928",0.0407407407407407,3.10962572070752,4.01273247916111,0.000939886539032874,0.00730923214992168,0.00469565653389867,"P2rx7/Ampd3/Stat3/Atp1a2/Atp1b1/Nt5e/Ak5/Pid1/Aldoc/Slc4a4/Rhoq",11
"GO:0048844","GO:0048844","artery morphogenesis","6/379","86/28928",0.0697674418604651,5.32515186844204,4.62821742640998,0.000946751730561503,0.00732070835301352,0.00470302916989206,"Lrp1/Eya1/Prrx1/Hey2/Apoe/Bmp4",6
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade","6/379","86/28928",0.0697674418604651,5.32515186844204,4.62821742640998,0.000946751730561503,0.00732070835301352,0.00470302916989206,"Spry4/Spry1/Cav1/Ndrg2/Dab2/Dusp6",6
"GO:1904888","GO:1904888","cranial skeletal system development","6/379","86/28928",0.0697674418604651,5.32515186844204,4.62821742640998,0.000946751730561503,0.00732070835301352,0.00470302916989206,"Pdgfra/Chst11/Prrx1/Mmp16/Lhx1/Bmp4",6
"GO:0006939","GO:0006939","smooth muscle contraction","7/379","118/28928",0.0593220338983051,4.52788336836456,4.42445157260223,0.00095211396575343,0.00734822805008566,0.0047207085981435,"Sulf2/Ednrb/Gucy1a1/Cav1/Atp1a2/Chrna3/Calcrl",7
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","11/379","271/28928",0.040590405904059,3.09815108705177,3.99836000328641,0.000968436367562291,0.00746007220759232,0.00479256043404123,"P2rx7/Gm2a/Arsb/Ampd3/Stat3/Neu4/Nt5e/Pde7b/Aldoc/Slc4a4/Cst3",11
"GO:0001662","GO:0001662","behavioral fear response","5/379","58/28928",0.0862068965517241,6.57992903284505,4.90111770700232,0.00097466649747983,0.00749389807024587,0.00481429112062033,"Slc1a1/Atp1a2/Brinp1/Dbi/Apoe",5
"GO:0060512","GO:0060512","prostate gland morphogenesis","4/379","34/28928",0.117647058823529,8.97966785658855,5.36409291013351,0.000985725948362279,0.00755941648536943,0.00485638199525057,"Bmp7/Mmp2/Tnc/Bmp4",4
"GO:0099175","GO:0099175","regulation of postsynapse organization","9/379","191/28928",0.0471204188481675,3.59656853941897,4.14831391127743,0.000986898054040868,0.00755941648536943,0.00485638199525057,"Nlgn3/Dock10/Ncan/Il1rap/Dnm3/Apoe/Reln/Grid1/Fyn",9
"GO:0090257","GO:0090257","regulation of muscle system process","11/379","272/28928",0.0404411764705882,3.08676082570231,3.98405380940517,0.000997699388613338,0.00762781427504569,0.00490032266116594,"Adora1/Gucy1a1/Cav1/Atp1a2/Chrna3/Atp1b1/Ehd3/Prkca/Calcrl/Nr4a1/Kcna1",11
"GO:0007599","GO:0007599","hemostasis","9/379","192/28928",0.046875,3.5778364116095,4.12922609357023,0.00102374784134984,0.00781230796535694,0.00501884660247794,"Serpine2/Pdgfra/F3/Rasa3/Ptprj/Cav1/Prkca/Apoe/Anxa5",9
