"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072224","GO:0072224","metanephric glomerulus development","1/16","17/28928",0.0588235294117647,106.352941176471,10.2214424984903,0.00936374338734114,0.0477143793476688,0.021427330405815,"Lhx1",1
"GO:0097050","GO:0097050","type B pancreatic cell apoptotic process","1/16","17/28928",0.0588235294117647,106.352941176471,10.2214424984903,0.00936374338734114,0.0477143793476688,0.021427330405815,"Neurod1",1
"GO:1902514","GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","1/16","17/28928",0.0588235294117647,106.352941176471,10.2214424984903,0.00936374338734114,0.0477143793476688,0.021427330405815,"Cacna2d1",1
"GO:0061577","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","1/16","18/28928",0.0555555555555556,100.444444444444,9.92808196777546,0.00991198385310876,0.0481850159921474,0.0216386815125505,"Cacna2d1",1
"GO:0072077","GO:0072077","renal vesicle morphogenesis","1/16","18/28928",0.0555555555555556,100.444444444444,9.92808196777546,0.00991198385310876,0.0481850159921474,0.0216386815125505,"Lhx1",1
"GO:0072176","GO:0072176","nephric duct development","1/16","18/28928",0.0555555555555556,100.444444444444,9.92808196777546,0.00991198385310876,0.0481850159921474,0.0216386815125505,"Lhx1",1
"GO:0007398","GO:0007398","ectoderm development","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Lhx1",1
"GO:0010470","GO:0010470","regulation of gastrulation","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Lhx1",1
"GO:0021702","GO:0021702","cerebellar Purkinje cell differentiation","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Lhx1",1
"GO:0030540","GO:0030540","female genitalia development","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Lhx1",1
"GO:0060033","GO:0060033","anatomical structure regression","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Slc17a6",1
"GO:0070102","GO:0070102","interleukin-6-mediated signaling pathway","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"St18",1
"GO:0072148","GO:0072148","epithelial cell fate commitment","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Neurod1",1
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Neurod1",1
"GO:2000696","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","1/16","19/28928",0.0526315789473684,95.1578947368421,9.65805395003559,0.0104599398634286,0.0481850159921474,0.0216386815125505,"Lhx1",1
"GO:0022604","GO:0022604","regulation of cell morphogenesis","2/16","284/28928",0.00704225352112676,12.7323943661972,4.67413887471294,0.0105250546877046,0.0481850159921474,0.0216386815125505,"Cntn2/Reln",2
"GO:0021516","GO:0021516","dorsal spinal cord development","1/16","20/28928",0.05,90.4,9.40840740634079,0.0110076115560567,0.0488671240291607,0.0219449991149455,"Lhx1",1
"GO:0072087","GO:0072087","renal vesicle development","1/16","20/28928",0.05,90.4,9.40840740634079,0.0110076115560567,0.0488671240291607,0.0219449991149455,"Lhx1",1
"GO:0072189","GO:0072189","ureter development","1/16","20/28928",0.05,90.4,9.40840740634079,0.0110076115560567,0.0488671240291607,0.0219449991149455,"Lhx1",1
"GO:2000311","GO:2000311","regulation of AMPA receptor activity","1/16","20/28928",0.05,90.4,9.40840740634079,0.0110076115560567,0.0488671240291607,0.0219449991149455,"Reln",1
