"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032229","GO:0032229","negative regulation of synaptic transmission, GABAergic","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Adora1/Slc6a1",2
"GO:0034372","GO:0034372","very-low-density lipoprotein particle remodeling","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Lcat/Apoe",2
"GO:0034379","GO:0034379","very-low-density lipoprotein particle assembly","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Mfsd2a/Soat1",2
"GO:0043490","GO:0043490","malate-aspartate shuttle","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Slc1a3/Slc25a18",2
"GO:0048752","GO:0048752","semicircular canal morphogenesis","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Eya1/Sparc",2
"GO:0050957","GO:0050957","equilibrioception","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Pcdh15/Sox2",2
"GO:0060312","GO:0060312","regulation of blood vessel remodeling","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Lrp1/Cst3",2
"GO:0060513","GO:0060513","prostatic bud formation","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Bmp7/Bmp4",2
"GO:0071281","GO:0071281","cellular response to iron ion","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Trf/B2m",2
"GO:0071314","GO:0071314","cellular response to cocaine","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Slc1a1/Slc1a3",2
"GO:0075509","GO:0075509","endocytosis involved in viral entry into host cell","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Cav1/Cav2",2
"GO:0097151","GO:0097151","positive regulation of inhibitory postsynaptic potential","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Nlgn3/Igsf9b",2
"GO:0097168","GO:0097168","mesenchymal stem cell proliferation","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Scrg1/Bmp4",2
"GO:0140928","GO:0140928","inhibition of non-skeletal tissue mineralization","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Adora1/Nt5e",2
"GO:1903278","GO:1903278","positive regulation of sodium ion export across plasma membrane","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Atp1b2/Atp1b1",2
"GO:1904350","GO:1904350","regulation of protein catabolic process in the vacuole","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Lrp1/Cd81",2
"GO:2000807","GO:2000807","regulation of synaptic vesicle clustering","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Nlgn3/Pcdh17",2
"GO:0051347","GO:0051347","positive regulation of transferase activity","11/363","364/28928",0.0302197802197802,2.40825840825841,3.04797519763165,0.00665331440239438,0.0321509981857562,0.0208499523142776,"Slc1a1/P2rx7/Adam9/Mmd2/Sash1/Traf4/Dbi/Serinc5/Apoe/Trib2/Eef1a2",11
"GO:0006664","GO:0006664","glycolipid metabolic process","5/363","94/28928",0.0531914893617021,4.23890744973917,3.54566674634686,0.00668234753666887,0.0321748608556436,0.020865427277959,"Gm2a/Itgb8/Ugt8a/Neu4/Fa2h",5
